Dist Code,Year,State Code,State Name,Dist Name,RICE AREA (1000 ha),RICE PRODUCTION (1000 tons),WHEAT AREA (1000 ha),WHEAT PRODUCTION (1000 tons),KHARIF SORGHUM AREA (1000 ha),KHARIF SORGHUM PRODUCTION (1000 tons),RABI SORGHUM AREA (1000 ha),RABI SORGHUM PRODUCTION (1000 tons),SORGHUM AREA (1000 ha),SORGHUM PRODUCTION (1000 tons),PEARL MILLET AREA (1000 ha),PEARL MILLET PRODUCTION (1000 tons),MAIZE AREA (1000 ha),MAIZE PRODUCTION (1000 tons),FINGER MILLET AREA (1000 ha),FINGER MILLET PRODUCTION (1000 tons),BARLEY AREA (1000 ha),BARLEY PRODUCTION (1000 tons),CHICKPEA AREA (1000 ha),CHICKPEA PRODUCTION (1000 tons),PIGEONPEA AREA (1000 ha),PIGEONPEA PRODUCTION (1000 tons),MINOR PULSES AREA (1000 ha),MINOR PULSES PRODUCTION (1000 tons),GROUNDNUT AREA (1000 ha),GROUNDNUT PRODUCTION (1000 tons),SESAMUM AREA (1000 ha),SESAMUM PRODUCTION (1000 tons),RAPESEED AND MUSTARD AREA (1000 ha),RAPESEED AND MUSTARD PRODUCTION (1000 tons),SAFFLOWER AREA (1000 ha),SAFFLOWER PRODUCTION (1000 tons),CASTOR AREA (1000 ha),CASTOR PRODUCTION (1000 tons),LINSEED AREA (1000 ha),LINSEED PRODUCTION (1000 tons),SUNFLOWER AREA (1000 ha),SUNFLOWER PRODUCTION (1000 tons),SOYABEAN AREA (1000 ha),SOYABEAN PRODUCTION (1000 tons),OILSEEDS AREA (1000 ha),OILSEEDS PRODUCTION (1000 tons),COTTON AREA (1000 ha),COTTON PRODUCTION (1000 tons)
631,2016,18,Himachal Pradesh,Kullu,1.33,1.74,21.61,28.14,0,0,0,0,0,0,0,0,14.19,40.33,0.19,0.15,3,3.04,0.04,0.02,0,0,1.39,0.43,0.02,0.02,0,0,0.59,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,2017,18,Himachal Pradesh,Kullu,1.34,1.76,21.85,34.54,0,0,0,0,0,0,0,0,15.06,59.12,0.2,0.16,2.43,4.58,0.04,0.04,0,0,3.3,7.42,0.01,0.02,0,0,0.89,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,1966,18,Himachal Pradesh,Lahul & Spiti,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,0,0,0,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0
632,1967,18,Himachal Pradesh,Lahul & Spiti,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,0,0,0,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0
632,1968,18,Himachal Pradesh,Lahul & Spiti,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,0,0,0,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0
632,1969,18,Himachal Pradesh,Lahul & Spiti,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
632,1970,18,Himachal Pradesh,Lahul & Spiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,1971,18,Himachal Pradesh,Lahul & Spiti,0,0,0.45,1.26,0,0,0,0,0,0,0,0,0,0,0,0,1.1,2.06,0,0,0,0,0.19,0.51,0,0,0,0,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0.02,0.01,0,0
632,1972,18,Himachal Pradesh,Lahul & Spiti,0,0,0.47,1.53,0,0,0,0,0,0,0,0,0,0,0,0,1.06,3.95,0,0,0,0,0.2,0.16,0,0,0,0,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0.02,0.01,0,0
632,1973,18,Himachal Pradesh,Lahul & Spiti,0,0,0.46,1.16,0,0,0,0,0,0,0,0,0,0,0,0,1,2.65,0,0,0,0,0.19,0.43,0,0,0,0,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0.02,0.01,0,0
632,1974,18,Himachal Pradesh,Lahul & Spiti,0,0,0.5,0.9,0,0,0,0,0,0,0,0,0,0,0,0,1.2,3.1,0,0,0,0,0.2,0.5,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
632,1975,18,Himachal Pradesh,Lahul & Spiti,0,0,0.52,1.76,0,0,0,0,0,0,0,0,0.03,0,0,0,1.14,3.55,0,0,0,0,0.23,0.76,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0
632,1976,18,Himachal Pradesh,Lahul & Spiti,0,0,0.5,1.7,0,0,0,0,0,0,0,0,0,0,0,0,1.1,3.5,0,0,0,0,0.2,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,1977,18,Himachal Pradesh,Lahul & Spiti,0,0,0.5,1.8,0,0,0,0,0,0,0,0,0,0,0,0,1.2,3.6,0,0,0,0,0.2,0.7,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0
632,1978,18,Himachal Pradesh,Lahul & Spiti,0,0,0.3,0.7,0,0,0,0,0,0,0,0,0,0,0,0,1,2.7,0,0,0,0,0.2,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,1979,18,Himachal Pradesh,Lahul & Spiti,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,1980,18,Himachal Pradesh,Lahul & Spiti,0,0,0.3,0.7,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0
632,1981,18,Himachal Pradesh,Lahul & Spiti,0,0,0.35,0.51,0,0,0,0,0,0,0,0,0.03,0.04,0,0,1.01,1.01,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0
632,1982,18,Himachal Pradesh,Lahul & Spiti,0,0,0.37,0.48,0,0,0,0,0,0,0,0,0.03,0.04,0,0,1.03,0.91,0,0,0,0,0.25,0.13,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0
632,1983,18,Himachal Pradesh,Lahul & Spiti,0,0,0.36,0.06,0,0,0,0,0,0,0,0,0.03,0.01,0,0,0.97,0.17,0,0,0,0,0.29,0.09,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0
632,1984,18,Himachal Pradesh,Lahul & Spiti,0,0,0.39,0.04,0,0,0,0,0,0,0,0,0.03,0.03,0,0,0.94,0.12,0,0,0,0,0.28,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0
632,1985,18,Himachal Pradesh,Lahul & Spiti,0,0,0.4,0.1,0.01,0,0,0,0.01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,1986,18,Himachal Pradesh,Lahul & Spiti,0,0,-1,-1,0,0,0,0,0,0,0,0,0.03,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,1987,18,Himachal Pradesh,Lahul & Spiti,0,0,-1,-1,0,0,0,0,0,0,0,0,0.03,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,1988,18,Himachal Pradesh,Lahul & Spiti,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,1989,18,Himachal Pradesh,Lahul & Spiti,0,0,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1.1,0,0,0,0,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,1990,18,Himachal Pradesh,Lahul & Spiti,0,0,0.28,0.44,0,0,0,0,0,0,0,0,0.03,0.07,0,0,0.74,1.09,0,0,0,0,0.81,1.22,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0
632,1991,18,Himachal Pradesh,Lahul & Spiti,0,0,0.27,0.43,0,0,0,0,0,0,0,0,0.04,0.07,0,0,0.76,0.96,0,0,0,0,0.94,0.67,0,0,0,0,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0.01,0.02,0,0
632,1992,18,Himachal Pradesh,Lahul & Spiti,0,0,0.23,0.31,0,0,0,0,0,0,0,0,0.04,0.08,0,0,0.74,0.87,0,0,0.02,0.01,1.03,0,0,0,0,0,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0.02,0.01,0,0
632,1993,18,Himachal Pradesh,Lahul & Spiti,0,0,0.21,0.23,0,0,0,0,0,0,0,0,0.04,0.09,0,0,0.69,0.83,0,0,0.03,0.01,1.07,0.6,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0
632,1994,18,Himachal Pradesh,Lahul & Spiti,0,0,0.21,0.33,0,0,0,0,0,0,0,0,0.03,0.05,0,0,0.68,0.91,0,0,0,0,1.12,1.51,0,0,0,0,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0.02,0.01,0,0
632,1995,18,Himachal Pradesh,Lahul & Spiti,0,0,0.18,0.25,0,0,0,0,0,0,0,0,0.03,0.06,0,0,0.59,0.71,0,0,0.03,0,1.17,6.47,0,0,0,0,0.02,0.03,0,0,0,0,0,0,0,0,0,0,0.02,0.03,0,0
632,1996,18,Himachal Pradesh,Lahul & Spiti,0,0,0.2,0.3,0,0,0,0,0,0,0,0,0.04,0.08,0,0,0.64,0.86,0,0,0.03,0.01,1.19,6.43,0,0,0,0.1,0.02,0.03,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0
632,1997,18,Himachal Pradesh,Lahul & Spiti,0,0,0.17,0.29,0,0,0,0,0,0,0,0,0.03,0.07,0,0,0.55,0.82,0,0,0.04,0.02,1.23,6.82,0,0,0,0,0.02,0.03,0,0,0,0,0,0,0,0,0,0,0.02,0.03,0,0
632,1998,18,Himachal Pradesh,Lahul & Spiti,0,0,0.19,0.23,0,0,0,0,0,0,0,0,0.04,0.08,0,0,0.65,0.67,0,0,0,0,1.24,6.7,0,0,0,0,0.02,0.03,0,0,0,0,0,0,0,0,0,0,0.02,0.03,0,0
632,1999,18,Himachal Pradesh,Lahul & Spiti,0,0,0.18,0.28,0,0,0,0,0,0,0,0,0.03,0.08,0,0,0.55,0.69,0,0,0,0,1.45,7.83,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0
632,2000,18,Himachal Pradesh,Lahul & Spiti,0,0,0.14,0.1,0,0,0,0,0,0,0,0,0.04,0.09,0,0,0.62,0.51,0,0,0,0,1.67,8.86,0,0,0,0,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0.01,0.02,0,0
632,2001,18,Himachal Pradesh,Lahul & Spiti,0,0,0.12,0.21,0,0,0,0,0,0,0,0,0.04,0.11,0,0,0.58,0.8,0,0,0,0,1.56,8.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,2002,18,Himachal Pradesh,Lahul & Spiti,0,0,0.12,0.16,0,0,0,0,0,0,0,0,0.05,0.08,0,0,0.57,0.74,0,0,0,0,1.62,0.22,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0
632,2003,18,Himachal Pradesh,Lahul & Spiti,0,0,0.11,0.15,0,0,0,0,0,0,0,0,0.05,0.15,0,0,0.47,0.55,0,0,0,0,0.03,0.02,0,0,0,0,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0.02,0.01,0,0
632,2004,18,Himachal Pradesh,Lahul & Spiti,0,0,0.08,0.15,0,0,0,0,0,0,0,0,0.06,0.14,0,0,0.59,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,2005,18,Himachal Pradesh,Lahul & Spiti,0,0,0.08,0.08,0,0,0,0,0,0,0,0,0.09,0.16,0,0,0.61,0.71,0,0,0,0,0.04,0.12,0,0,0,0,0.07,0.09,0,0,0,0,0,0,0,0,0,0,0.07,0.09,0,0
632,2006,18,Himachal Pradesh,Lahul & Spiti,0,0,0.07,0.12,0,0,0,0,0,0,0,0,0.05,0.11,0,0,0.6,0.84,0,0,0,0,0.04,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,2007,18,Himachal Pradesh,Lahul & Spiti,0,0,0.06,0.12,0,0,0,0,0,0,0,0,0.03,0.08,0,0,0.55,0.66,0,0,0,0,1.54,8.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,2008,18,Himachal Pradesh,Lahul & Spiti,0,0,0.06,0.06,0,0,0,0,0,0,0,0,0.02,0.05,0,0,0.57,0.52,0,0,0,0,0.17,0,0,0,0,0,0.08,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,2009,18,Himachal Pradesh,Lahul & Spiti,0,0,0.06,0.05,0,0,0,0,0,0,0,0,0.02,0.04,0,0,0.46,0.35,0,0,0,0,0,0,0,0,0,0,0.06,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,2010,18,Himachal Pradesh,Lahul & Spiti,0,0,0.06,0.08,0,0,0,0,0,0,0,0,0.02,0.05,0,0,0.47,0.56,0,0,0,0,1.57,8.79,0,0,0,0,0.08,0.09,0,0,0,0,0,0,0,0,0,0,0.08,0.09,0,0
632,2011,18,Himachal Pradesh,Lahul & Spiti,0,0,0.05,0.07,0,0,0,0,0,0,0,0,0.02,0.05,0,0,0.46,0.61,0,0,0,0,1.68,9.25,0,0,0,0,0.07,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,2012,18,Himachal Pradesh,Lahul & Spiti,0,0,0.06,0.09,0,0,0,0,0,0,0,0,0.02,0.05,0,0,0.46,0.77,0,0,0,0,1.52,8.35,0,0,0,0,0.1,0.19,0,0,0,0,0,0,0,0,0,0,0.01,0.02,0,0
632,2013,18,Himachal Pradesh,Lahul & Spiti,0,0,0.05,0.05,0,0,0,0,0,0,0,0,0.02,0.05,0,0,0.45,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,2014,18,Himachal Pradesh,Lahul & Spiti,0,0,0.05,0.09,0,0,0,0,0,0,0,0,0.02,0.04,0,0,0.45,0.79,0,0,0,0,1.33,7.99,0,0,0,0,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0.03,0.04,0,0
632,2015,18,Himachal Pradesh,Lahul & Spiti,0,0,0.05,0.08,0,0,0,0,0,0,0,0,0.02,0.06,0,0,0.44,0.4,0,0,0,0,0.49,1,0,0,0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0.03,0.04,0,0
632,2016,18,Himachal Pradesh,Lahul & Spiti,0,0,0.05,0.05,0,0,0,0,0,0,0,0,0.02,0.04,0,0,0.44,0.39,0,0,0,0,1.35,1.35,0,0,0,0,0.05,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,2017,18,Himachal Pradesh,Lahul & Spiti,0,0,0.05,0.08,0,0,0,0,0,0,0,0,0.02,0.06,0,0,0.44,0.4,0,0,0,0,0.36,0.81,0,0,0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,1966,18,Himachal Pradesh,Solan,8.69,6.77,36.07,2.45,-1,-1,-1,-1,-1,-1,0,0,25.76,34.77,4.1,2.16,10.54,13.12,0.57,0.15,0,0,-1,0,0.03,0.02,-1,-1,0.23,0.02,0.09,0.02,-1,-1,0,0,-1,-1,-1,-1,0.35,0.06,0.02,0
633,1967,18,Himachal Pradesh,Solan,7.17,7.5,35.77,34.85,-1,-1,-1,-1,-1,-1,0.01,0,25.73,43.03,4.48,2.49,9.66,16.18,0.5,0.14,0,0,-1,0,0.08,0.04,-1,-1,0.27,0.05,0.06,0.01,-1,-1,0,0,-1,-1,-1,-1,0.4,0.1,0.02,0
633,1968,18,Himachal Pradesh,Solan,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0.12,0.05,-1,-1,0.28,0.05,0.04,0.01,-1,-1,0,0,-1,-1,-1,-1,0.44,0.07,0.01,0
633,1969,18,Himachal Pradesh,Solan,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
633,1970,18,Himachal Pradesh,Solan,8.23,8.59,39.99,30.02,0,0,0,0,0,0,0,0,30.96,74.11,5.15,5.09,10.99,7.79,0.32,0.1,0,0,0,0,0.08,0.04,0,0,0.14,0.03,0,0,0,0,0,0,0,0,0,0,0.22,0.07,0.01,0
633,1971,18,Himachal Pradesh,Solan,7.5,5.72,37.55,48.6,0,0,0,0,0,0,0,0,27.23,26.32,4.26,0,9.41,12.66,0.43,0.13,0,0,6.6,1.36,0.11,0.06,0.04,0,0.12,0.04,0,0,0,0,0,0,0,0,0,0,0.27,0.1,0,0
633,1972,18,Himachal Pradesh,Solan,3.46,2.98,20.27,21.56,0,0,0,0,0,0,0.01,0,22.49,38.02,0,0,1.78,2.21,6.39,3.14,0.5,0.22,4.18,1.9,1.63,1.81,0.31,0.06,0.43,0.23,0,0,0,0,0,0,0,0,0,0,2.37,2.1,0.14,0.05
633,1973,18,Himachal Pradesh,Solan,4.5,5.46,20.76,15.16,0,0,0,0,0,0,0.01,0,23.14,37.83,0,0,1.87,1.81,6.7,3.3,0.64,0.34,5.02,2.3,1.33,1.48,0.2,0.04,0.6,0.34,0,0,0,0,0,0,0,0,0,0,2.14,1.85,0.17,0.06
633,1974,18,Himachal Pradesh,Solan,4.4,2.6,21.6,19.1,0.66,0.12,0,0,0.66,0.12,0,0,23.9,43.3,0,0,2.1,1.7,6.8,4,0.34,0.14,7.76,1.86,1.67,1.78,0.4,0.1,0.7,0.1,0,0,0,0,0,0,0,0,0,0,2.97,1.98,0.16,0.02
633,1975,18,Himachal Pradesh,Solan,4.44,6.54,21.54,20.53,0.84,0.27,0,0,0.84,0.27,0,0,24.68,44.97,0,0,1.91,1.33,6.59,4.19,0.38,0.12,3.95,1.56,1.72,1.9,0.42,0.1,0.38,0.05,0,0,0,0,0.01,0,0,0,0,0,2.53,2.06,0.26,0.13
633,1976,18,Himachal Pradesh,Solan,4.3,4.5,18.3,9.1,0.69,0,0,0,0.69,0,0,0,25.4,43.4,0,0,1,1,4.1,2.5,0.22,0.12,3.6,1.65,1.63,1.8,0.3,0.1,0.3,0.1,0,0,0,0,0,0,0,0,0,0,2.23,2,0.17,0
633,1977,18,Himachal Pradesh,Solan,4.4,6.1,16.3,17.5,0.82,0,0,0,0.82,0,0.01,0,25.1,39.3,0,0,1.1,1.6,10.7,5.8,0.22,0.12,4.8,1.94,1.34,1.49,0.3,0,0.2,0.1,0,0,0,0,0,0,0,0,0,0,1.84,1.59,0.19,0.07
633,1978,18,Himachal Pradesh,Solan,4.8,5.4,21.3,22.7,0.85,0.32,0,0,0.85,0.32,0,0,23.9,41.8,0,0,2.2,2,6.7,4.3,0.36,0.16,8.37,3.46,1.4,1.56,0.2,0,0.6,0.1,0,0,0,0,0,0,0,0,0,0,2.2,1.66,0.12,0.01
633,1979,18,Himachal Pradesh,Solan,4.34,3.1,-1,-1,0,0,0,0,0,0,0,0,24.33,34.5,0,0,1.56,0.6,4.83,2.53,0.41,0.22,0,0,1.28,1.44,0.2,0.04,0.23,0.14,0,0,0,0,0,0,0,0,0,0,1.71,1.61,0.12,0.01
633,1980,18,Himachal Pradesh,Solan,4.6,4.3,22.9,29.2,0,0,0,0,0,0,0,0,25.3,47,0,0,1.8,2.9,5.6,1.1,0.74,0.32,8.6,2.62,1.15,1.28,0.5,0.1,0.6,0.1,0,0,0,0,0,0,0,0,0,0,2.25,1.48,0.17,0.08
633,1981,18,Himachal Pradesh,Solan,4.36,3.13,23.67,27.74,0.06,0.02,0,0,0.06,0.02,0,0,24.04,40.15,0,0,2.01,1.69,4.11,1.32,0,0.24,4.44,2.08,1.37,0.82,0.5,0.06,0.41,0.08,0,0,0,0,0.01,0,0,0,0,0,2.29,0.96,0.18,0.07
633,1982,18,Himachal Pradesh,Solan,4.05,2.63,23.91,24.25,1.2,0.15,0,0,1.2,0.15,0,0,24.15,27.8,0,0,1.68,1.1,0.08,0.02,0.02,0,4.37,0.61,1.26,0.1,0.4,0.02,0.25,0.03,0,0,0,0,0.01,0,0,0,0,0,1.92,0.15,0.19,0.03
633,1983,18,Himachal Pradesh,Solan,4.32,4.97,22.26,13.38,0.12,0.04,0,0,0.12,0.04,0,0,23.97,51.82,0,0,1.47,0.63,1.58,0.31,0.03,0.01,5.28,1.64,0.74,0.82,0.52,0.1,0.25,0.05,0,0,0,0,0,0,0,0,0,0,1.51,0.97,0.24,0.03
633,1984,18,Himachal Pradesh,Solan,4.44,4.94,21.78,11.39,0.12,0.04,0,0,0.12,0.04,0,0,24.84,54.1,0,0,1.42,0.47,2.28,0.22,0.1,0.01,5.16,1,0.71,0.78,0.54,0.09,0.26,0.05,0,0,0,0,0,0,0,0,0,0,1.51,0.92,0.13,0
633,1985,18,Himachal Pradesh,Solan,4.4,6.3,23.1,31.9,0,0,0,0,0,0,0,0,24.8,47.7,0,0,1.6,1.2,3.3,1.7,0.26,0.12,8.2,2.33,0.89,0.86,0.4,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,1.59,0.96,0.12,0.05
633,1986,18,Himachal Pradesh,Solan,5.38,5.83,22.54,28.11,0,0,0,0,0,0,0,0,25.44,44.24,0,0,1.77,1.85,4.14,0.61,0,0,0,0,0.94,0.38,0.44,0.03,0.54,0.03,0,0,0,0,0,0,0,0,0.08,0.01,1.99,0.44,0.12,0.06
633,1987,18,Himachal Pradesh,Solan,3.23,3.52,23.08,16.4,0.19,0,0,0,0.19,0,0,0,26.52,42.36,0,0,1.88,1,3.25,0.01,0,0,0,0,0.73,0.03,0.35,0,0.54,0.03,0,0,0,0,0,0,0,0,0,0,1.61,0.06,0.06,0.01
633,1988,18,Himachal Pradesh,Solan,3.61,3.17,25.48,33.27,0.22,0,0,0,0.22,0,0,0,25.59,53.18,0,0,1.69,0.94,2.09,0.24,0,0,0,0,0.3,0.03,0.3,0.01,1.06,0.17,0,0,0,0,0,0,0,0,0,0,1.66,0.22,0.07,0.02
633,1989,18,Himachal Pradesh,Solan,4.6,6.5,23.4,33.9,0,0,0,0,0,0,0.01,0,24.4,51.6,0,0,1.9,1.7,2.4,0.2,0.51,0.07,6.17,0.41,0.59,0.18,0.4,0,0.4,0.1,0,0,0,0,0,0,0,0,0,0,1.39,0.28,0.04,0.01
633,1990,18,Himachal Pradesh,Solan,3.65,4.76,24.45,46.7,0,0,0,0,0,0,0,0,27.87,62.65,0,0,1.98,2.9,0.59,0.19,0.49,0,3.05,0.43,0.45,0.12,0.44,0.02,0.7,0.24,0,0,0,0,0,0,0,0,0,0,1.59,0.37,0.04,0.02
633,1991,18,Himachal Pradesh,Solan,3.53,4.09,24.64,32.85,0,0,0,0,0,0,0,0,25.13,46.92,0,0,2.02,2.03,0.74,0.19,0.28,0.09,3.91,1.43,0.51,0.46,0.46,0.09,0.58,0.15,0,0,0,0,0,0,0,0,0,0,1.56,0.7,0.03,0
633,1992,18,Himachal Pradesh,Solan,3.48,5.64,26.11,26.71,0,0,0,0,0,0,0,0,25.52,54.66,0,0,1.94,2.19,0.52,0.17,0.29,0.19,3.97,0.93,0.3,0.33,0.46,0.09,0.92,0.35,0,0,0,0,0,0,0,0,0,0,1.85,0.76,0.03,0
633,1993,18,Himachal Pradesh,Solan,3.6,5.51,24.65,25.69,0,0,0,0,0,0,0.01,0,25.74,54.72,0,0,1.79,1.49,0.51,0.6,0.18,0,3.85,1.68,0.31,0.34,0.42,0.08,0.29,0.03,0,0,0,0,0,0,0,0,0.01,0,1.03,0.44,0.03,0
633,1994,18,Himachal Pradesh,Solan,3.96,5.26,23.48,43.9,0,0,0,0,0,0,0,0,25.36,50.5,0,0,1.73,3.23,0.52,0.12,0.18,0.06,3.37,1.06,0.28,0.31,0.43,0.08,0.27,0.06,0,0,0,0,0.05,0.01,0,0,0.01,0,1.04,0.47,0.05,0.02
633,1995,18,Himachal Pradesh,Solan,3.76,5.56,22.7,19.54,0,0,0,0,0,0,0,0,24.95,52.92,0,0,1.94,2.47,0.53,0.55,0.19,0.05,0.73,0.92,0.29,0.08,0.42,0.02,0.27,0.13,0,0,0,0,0.16,0.14,0,0,0.01,0,1.15,0.37,0.02,0.01
633,1996,18,Himachal Pradesh,Solan,3.79,6.92,22.92,29.03,0,0,0,0,0,0,0,0,23.64,43.56,0,0,1.95,1.97,0.75,0.89,0.26,0.02,3.38,2.09,0.28,0.4,0.36,0.11,0.31,0.13,0,0,0,0,0,0,0,0,0.01,0,0.95,0.64,0.03,0.02
633,1997,18,Himachal Pradesh,Solan,3.96,7.6,23.63,41.61,0,0,0,0,0,0,0,0,23.8,50.54,0,0,2.06,3.47,0.77,0.9,0.01,0,3.73,1.64,0.22,0.31,0.4,0.12,0.44,0.19,0,0,0,0,0,0,0,0,0.02,0.03,1.08,0.65,0.02,0.01
633,1998,18,Himachal Pradesh,Solan,3.65,6.17,23.84,37.25,0,0,0,0,0,0,0,0.01,23.96,64.07,0,0,1.97,2.44,0.64,0.68,0.09,0.02,3.38,1.97,0.19,0.24,0.31,0.1,0.34,0.13,0,0,0,0,0,0,0,0,0.02,0.03,0.86,0.5,0.01,0
633,1999,18,Himachal Pradesh,Solan,3.48,6.44,23.86,40.06,0,0,0,0,0,0,0,0,24.19,52.32,0,0,1.71,1.83,0.49,0.46,0.02,0.01,3.01,1.84,0.1,0.11,0.37,0.1,0.36,0.17,0,0,0,0,0,0,0,0,0.02,0.03,0.85,0.41,0.01,0.01
633,2000,18,Himachal Pradesh,Solan,3.55,7.51,23.24,18.57,0,0,0,0,0,0,0,0,24.42,49.62,0,0,1.57,0.72,0.27,0.22,0.07,0.01,2.89,1.07,0.09,0.08,0.32,0.07,0.28,0.08,0,0,0,0,0,0,0,0,0.03,0.03,0.72,0.26,0.01,0
633,2001,18,Himachal Pradesh,Solan,3.31,6.16,23.78,42.55,0,0,0,0,0,0,0.01,0.01,24.41,57.52,0,0,1.47,1.68,0.23,0.22,0,0,2.6,1.08,0.03,0.04,0.39,0.11,0.28,0.12,0,0,0,0,0,0,0,0,0.04,0.06,0.74,0.32,0,0
633,2002,18,Himachal Pradesh,Solan,3.38,5.38,21.65,31.08,0,0,0,0,0,0,0,0,23.78,38.63,0,0,1.39,1.16,0.22,0.2,0.01,0,2.65,1.85,0.14,0.08,0.39,0.03,0.26,0.12,0,0,0,0,0,0,0,0,0.05,0.08,0.84,0.32,0.01,0
